reason,root_vel_max,root_vel_min,root_acc_max,root_acc_min,still_max_sec,trajectory_duration_sec,present_ratio,center_valid_frame_ratio,center_valid_frame_count,video_duration_sec,seq_name,frame_count,track_count,video_width,video_height,video_path,pkl_path,object_key,source_path,scenario,environment,task_label,subtask_label,s3_uri,date,bucket
pass,11.351550,0.013792,295.266869,0.000000,0.700700,37.203833,-1.000000,,,37.203833,45068_89375_126550,1115,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/21299/45068_89375_126550_mano/45068_89375_126550_mano.pkl,work-122/clips/家庭服务类/21299/45068_89375_126550.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/21299/45068_89375_126550.mp4,家庭服务类,家庭卧室,衣物悬挂晾晒,外套挂架悬挂,s3://production-clipped/work-122/clips/家庭服务类/21299/45068_89375_126550.mp4,20260422,part_001
pass,7.185427,0.006339,136.581770,0.000000,0.934267,17.350667,-1.000000,,,17.350667,45085_356_17704,520,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/21307/45085_356_17704_mano/45085_356_17704_mano.pkl,work-122/clips/家庭服务类/21307/45085_356_17704.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/21307/45085_356_17704.mp4,家庭服务类,家庭卧室,衣物悬挂晾晒,上衣挂架悬挂,s3://production-clipped/work-122/clips/家庭服务类/21307/45085_356_17704.mp4,20260422,part_001
pass,16.365645,0.052272,382.219473,0.000000,1.368033,39.506133,-1.000000,,,39.506133,45093_243_39763,1184,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/21309/45093_243_39763_mano/45093_243_39763_mano.pkl,work-122/clips/家庭服务类/21309/45093_243_39763.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/21309/45093_243_39763.mp4,家庭服务类,家庭卧室,被褥整理,棉被折叠归置,s3://production-clipped/work-122/clips/家庭服务类/21309/45093_243_39763.mp4,20260422,part_001
pass,11.480065,0.017134,267.150315,0.000000,0.900900,26.493133,-1.000000,,,26.493133,46268_80764_107283,794,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/21584/46268_80764_107283_mano/46268_80764_107283_mano.pkl,work-122/clips/家庭服务类/21584/46268_80764_107283.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/21584/46268_80764_107283.mp4,家庭服务类,家庭卧室,衣物悬挂晾晒,外套挂架悬挂,s3://production-clipped/work-122/clips/家庭服务类/21584/46268_80764_107283.mp4,20260422,part_001
pass,7.480217,0.030892,214.227997,0.000000,0.266933,15.482133,-1.000000,,,15.482133,43606_912_16418,464,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/23208/43606_912_16418_mano/43606_912_16418_mano.pkl,work-122/clips/家庭服务类/23208/43606_912_16418.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/23208/43606_912_16418.mp4,家庭服务类,家庭客厅,衣物折叠整理,裤装折叠归置,s3://production-clipped/work-122/clips/家庭服务类/23208/43606_912_16418.mp4,20260422,part_001
pass,5.831151,0.026111,151.060831,0.000000,0.567233,11.845167,-1.000000,,,11.845167,43622_472019_483877,355,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/23208/43622_472019_483877_mano/43622_472019_483877_mano.pkl,work-122/clips/家庭服务类/23208/43622_472019_483877.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/23208/43622_472019_483877.mp4,家庭服务类,家庭客厅,衣物折叠整理,裤装折叠归置,s3://production-clipped/work-122/clips/家庭服务类/23208/43622_472019_483877.mp4,20260422,part_001
pass,6.016953,0.022485,134.209601,0.000000,0.533867,30.530500,-1.000000,,,30.530500,43626_523098_553654,915,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/23208/43626_523098_553654_mano/43626_523098_553654_mano.pkl,work-122/clips/家庭服务类/23208/43626_523098_553654.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/23208/43626_523098_553654.mp4,家庭服务类,家庭客厅,衣物折叠整理,上衣折叠归置,s3://production-clipped/work-122/clips/家庭服务类/23208/43626_523098_553654.mp4,20260422,part_001
pass,4.493799,0.013704,118.895203,0.000000,2.302300,21.121100,-1.000000,,,21.121100,43861_26035_47175,633,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/23622/43861_26035_47175_mano/43861_26035_47175_mano.pkl,work-122/clips/家庭服务类/23622/43861_26035_47175.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/23622/43861_26035_47175.mp4,家庭服务类,家庭餐区,杯具摆盘,透明杯摆放入盘,s3://production-clipped/work-122/clips/家庭服务类/23622/43861_26035_47175.mp4,20260422,part_001
pass,5.142155,0.008637,123.441782,0.000000,0.467133,20.453767,-1.000000,,,20.453767,46187_19400_39870,613,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7043/46187_19400_39870_mano/46187_19400_39870_mano.pkl,work-122/clips/家庭服务类/7043/46187_19400_39870.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7043/46187_19400_39870.mp4,家庭服务类,家庭客厅,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/7043/46187_19400_39870.mp4,20260422,part_001
pass,3.142245,0.033121,79.142471,0.000003,0.367033,6.873533,-1.000000,,,6.873533,45982_2268_9119,206,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7049/45982_2268_9119_mano/45982_2268_9119_mano.pkl,work-122/clips/家庭服务类/7049/45982_2268_9119.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7049/45982_2268_9119.mp4,家庭服务类,家庭洗衣区,立式洗衣机衣物投放,洗衣机开盖,s3://production-clipped/work-122/clips/家庭服务类/7049/45982_2268_9119.mp4,20260422,part_001
pass,8.030461,0.022407,205.300404,0.000000,0.600600,21.654967,-1.000000,,,21.654967,45983_9550_31214,649,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7049/45983_9550_31214_mano/45983_9550_31214_mano.pkl,work-122/clips/家庭服务类/7049/45983_9550_31214.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7049/45983_9550_31214.mp4,家庭服务类,家庭洗衣区,立式洗衣机衣物投放,衣物放入洗衣桶,s3://production-clipped/work-122/clips/家庭服务类/7049/45983_9550_31214.mp4,20260422,part_001
pass,6.475530,0.049560,185.094451,0.000000,0.500500,6.439767,-1.000000,,,6.439767,45780_72823_79247,193,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7054/45780_72823_79247_mano/45780_72823_79247_mano.pkl,work-122/clips/家庭服务类/7054/45780_72823_79247.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7054/45780_72823_79247.mp4,家庭服务类,家庭洗衣区,立式洗衣机衣物投放,洗衣机关盖,s3://production-clipped/work-122/clips/家庭服务类/7054/45780_72823_79247.mp4,20260422,part_001
pass,16.322469,0.070394,482.925431,0.000000,0.333667,3.870533,-1.000000,,,3.937267,46577_72622_76588,118,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7280/46577_72622_76588_mano/46577_72622_76588_mano.pkl,work-122/clips/家庭服务类/7280/46577_72622_76588.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7280/46577_72622_76588.mp4,家庭服务类,家庭洗衣区,立式洗衣机衣物投放,洗衣机关盖,s3://production-clipped/work-122/clips/家庭服务类/7280/46577_72622_76588.mp4,20260422,part_001
pass,5.472309,0.008201,151.680766,0.000000,0.734067,10.744067,-1.000000,,,10.744067,46373_44322_55068,322,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7284/46373_44322_55068_mano/46373_44322_55068_mano.pkl,work-122/clips/家庭服务类/7284/46373_44322_55068.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7284/46373_44322_55068.mp4,家庭服务类,家庭客厅,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/7284/46373_44322_55068.mp4,20260422,part_001
pass,5.522467,0.008580,119.027307,0.000000,0.367033,12.145467,-1.000000,,,12.145467,45708_1288_13423,364,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7298/45708_1288_13423_mano/45708_1288_13423_mano.pkl,work-122/clips/家庭服务类/7298/45708_1288_13423.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7298/45708_1288_13423.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/7298/45708_1288_13423.mp4,20260422,part_001
pass,4.736168,0.023658,133.959607,0.000000,0.834167,5.705700,-1.000000,,,5.705700,45762_82675_88349,171,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7502/45762_82675_88349_mano/45762_82675_88349_mano.pkl,work-122/clips/家庭服务类/7502/45762_82675_88349.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7502/45762_82675_88349.mp4,家庭服务类,家庭洗衣区,立式洗衣机衣物投放,洗衣机关盖,s3://production-clipped/work-122/clips/家庭服务类/7502/45762_82675_88349.mp4,20260422,part_001
pass,3.968831,0.007050,108.678295,0.000000,0.633967,31.264567,-1.000000,,,31.264567,45719_5339_36620,937,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/7503/45719_5339_36620_mano/45719_5339_36620_mano.pkl,work-122/clips/家庭服务类/7503/45719_5339_36620.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/7503/45719_5339_36620.mp4,家庭服务类,家庭客厅,餐具归置,其他,s3://production-clipped/work-122/clips/家庭服务类/7503/45719_5339_36620.mp4,20260422,part_001
pass,3.536892,0.018561,83.975939,0.000000,0.500500,7.240567,-1.000000,,,7.240567,45819_2802_10019,217,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/9197/45819_2802_10019_mano/45819_2802_10019_mano.pkl,work-122/clips/家庭服务类/9197/45819_2802_10019.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/9197/45819_2802_10019.mp4,家庭服务类,家庭客厅,桌面清洁,桌面喷洒清洁剂,s3://production-clipped/work-122/clips/家庭服务类/9197/45819_2802_10019.mp4,20260422,part_001
pass,3.517587,0.004946,86.143880,0.000000,0.433767,6.172833,-1.000000,,,6.172833,48191_102370_108558,185,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10016/48191_102370_108558_mano/48191_102370_108558_mano.pkl,work-122/clips/家庭服务类/10016/48191_102370_108558.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10016/48191_102370_108558.mp4,家庭服务类,家庭客厅,衣物折叠整理,袜子折叠归置,s3://production-clipped/work-122/clips/家庭服务类/10016/48191_102370_108558.mp4,20260422,part_001
pass,3.542488,0.020744,97.509204,0.000000,0.266933,5.505500,-1.000000,,,5.505500,46661_38238_43743,165,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10025/46661_38238_43743_mano/46661_38238_43743_mano.pkl,work-122/clips/家庭服务类/10025/46661_38238_43743.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10025/46661_38238_43743.mp4,家庭服务类,家庭厨房,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/10025/46661_38238_43743.mp4,20260422,part_001
pass,6.418312,0.038342,186.081430,0.000000,0.166833,7.374033,-1.000000,,,7.374033,46646_1176_8574,221,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10319/46646_1176_8574_mano/46646_1176_8574_mano.pkl,work-122/clips/家庭服务类/10319/46646_1176_8574.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10319/46646_1176_8574.mp4,家庭服务类,家庭厨房,餐具归置,筷子收纳入筒,s3://production-clipped/work-122/clips/家庭服务类/10319/46646_1176_8574.mp4,20260422,part_001
pass,4.299757,0.006544,126.276837,0.000000,1.134467,41.574867,-1.000000,,,41.574867,46595_3874_45461,1246,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10320/46595_3874_45461_mano/46595_3874_45461_mano.pkl,work-122/clips/家庭服务类/10320/46595_3874_45461.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10320/46595_3874_45461.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/10320/46595_3874_45461.mp4,20260422,part_001
pass,3.652240,0.023643,98.523804,0.000000,0.533867,15.081733,-1.000000,,,15.081733,46602_47997_63084,452,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10743/46602_47997_63084_mano/46602_47997_63084_mano.pkl,work-122/clips/家庭服务类/10743/46602_47997_63084.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10743/46602_47997_63084.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/10743/46602_47997_63084.mp4,20260422,part_001
pass,6.368334,0.013035,151.394934,0.000000,1.167833,20.253567,-1.000000,,,20.253567,45750_30554_50795,607,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/10766/45750_30554_50795_mano/45750_30554_50795_mano.pkl,work-122/clips/家庭服务类/10766/45750_30554_50795.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/10766/45750_30554_50795.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/10766/45750_30554_50795.mp4,20260422,part_001
pass,3.957015,0.009382,109.115845,0.000000,0.467133,9.075733,-1.000000,,,9.075733,47518_37285_46382,272,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11375/47518_37285_46382_mano/47518_37285_46382_mano.pkl,work-122/clips/家庭服务类/11375/47518_37285_46382.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11375/47518_37285_46382.mp4,家庭服务类,家庭厨房,餐具归置,碗堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/11375/47518_37285_46382.mp4,20260422,part_001
pass,3.724398,0.021374,97.629621,0.000000,0.500500,22.889533,-1.000000,,,22.889533,46950_88775_111658,686,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11383/46950_88775_111658_mano/46950_88775_111658_mano.pkl,work-122/clips/家庭服务类/11383/46950_88775_111658.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11383/46950_88775_111658.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11383/46950_88775_111658.mp4,20260422,part_001
pass,3.934600,0.016670,97.064715,0.000000,0.233567,21.788433,-1.000000,,,21.788433,46951_112816_134631,653,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11383/46951_112816_134631_mano/46951_112816_134631_mano.pkl,work-122/clips/家庭服务类/11383/46951_112816_134631.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11383/46951_112816_134631.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11383/46951_112816_134631.mp4,20260422,part_001
pass,7.045823,0.015311,143.352516,0.000000,0.433767,30.430400,-1.000000,,,30.430400,46726_2233_32654,912,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11386/46726_2233_32654_mano/46726_2233_32654_mano.pkl,work-122/clips/家庭服务类/11386/46726_2233_32654.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11386/46726_2233_32654.mp4,家庭服务类,家庭厨房,餐具归置,筷子收纳入筒,s3://production-clipped/work-122/clips/家庭服务类/11386/46726_2233_32654.mp4,20260422,part_001
pass,5.635342,0.056924,159.005608,0.000000,0.500500,7.340667,-1.000000,,,7.340667,46727_33508_40867,220,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11386/46727_33508_40867_mano/46727_33508_40867_mano.pkl,work-122/clips/家庭服务类/11386/46727_33508_40867.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11386/46727_33508_40867.mp4,家庭服务类,家庭厨房,餐具归置,碗堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/11386/46727_33508_40867.mp4,20260422,part_001
pass,9.777906,0.014284,287.737442,0.000000,0.266933,9.442767,-1.000000,,,9.442767,46195_28706_38177,283,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11393/46195_28706_38177_mano/46195_28706_38177_mano.pkl,work-122/clips/家庭服务类/11393/46195_28706_38177.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11393/46195_28706_38177.mp4,家庭服务类,家庭厨房,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/11393/46195_28706_38177.mp4,20260422,part_001
pass,3.453016,0.020432,98.119960,0.000000,0.600600,24.424400,-1.000000,,,24.424400,46031_71846_96298,732,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11398/46031_71846_96298_mano/46031_71846_96298_mano.pkl,work-122/clips/家庭服务类/11398/46031_71846_96298.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11398/46031_71846_96298.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11398/46031_71846_96298.mp4,20260422,part_001
pass,3.732460,0.012525,106.029510,0.000000,0.233567,20.754067,-1.000000,,,20.754067,45867_73877_94643,622,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/11402/45867_73877_94643_mano/45867_73877_94643_mano.pkl,work-122/clips/家庭服务类/11402/45867_73877_94643.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/11402/45867_73877_94643.mp4,家庭服务类,家庭客厅,衣物折叠整理,毛巾折叠归置,s3://production-clipped/work-122/clips/家庭服务类/11402/45867_73877_94643.mp4,20260422,part_001
pass,3.552128,0.006530,88.514853,0.000000,0.800800,8.141467,-1.000000,,,8.141467,46593_10386_18551,244,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/12074/46593_10386_18551_mano/46593_10386_18551_mano.pkl,work-122/clips/家庭服务类/12074/46593_10386_18551.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/12074/46593_10386_18551.mp4,家庭服务类,家庭厨房,桌面清洁,桌面擦拭清洁,s3://production-clipped/work-122/clips/家庭服务类/12074/46593_10386_18551.mp4,20260422,part_001
pass,5.355679,0.079971,153.433940,0.000000,0.166833,2.369033,-1.000000,,,2.369033,46749_82396_84777,71,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/12075/46749_82396_84777_mano/46749_82396_84777_mano.pkl,work-122/clips/家庭服务类/12075/46749_82396_84777.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/12075/46749_82396_84777.mp4,家庭服务类,家庭生活阳台区,地面物品整理,玩具收纳入筐,s3://production-clipped/work-122/clips/家庭服务类/12075/46749_82396_84777.mp4,20260422,part_001
pass,4.308970,0.024238,98.920788,0.000000,0.400400,17.217200,-1.000000,,,17.217200,45818_11244_28445,516,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/12476/45818_11244_28445_mano/45818_11244_28445_mano.pkl,work-122/clips/家庭服务类/12476/45818_11244_28445.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/12476/45818_11244_28445.mp4,家庭服务类,家庭厨房,桌面清洁,桌面擦拭清洁,s3://production-clipped/work-122/clips/家庭服务类/12476/45818_11244_28445.mp4,20260422,part_001
pass,3.512222,0.006275,93.409983,0.000000,1.101100,28.661967,-1.000000,,,28.661967,45786_4245_32912,859,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/12773/45786_4245_32912_mano/45786_4245_32912_mano.pkl,work-122/clips/家庭服务类/12773/45786_4245_32912.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/12773/45786_4245_32912.mp4,家庭服务类,家庭厨房,餐具归置,筷子收纳入筒,s3://production-clipped/work-122/clips/家庭服务类/12773/45786_4245_32912.mp4,20260422,part_001
pass,3.299133,0.014073,76.585636,0.000214,0.834167,6.806800,-1.000000,,,6.806800,45871_31998_38788,204,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/12776/45871_31998_38788_mano/45871_31998_38788_mano.pkl,work-122/clips/家庭服务类/12776/45871_31998_38788.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/12776/45871_31998_38788.mp4,家庭服务类,家庭厨房,餐具归置,盘子堆叠归置,s3://production-clipped/work-122/clips/家庭服务类/12776/45871_31998_38788.mp4,20260422,part_001
pass,3.486049,0.009723,94.616511,0.000000,0.767433,11.644967,-1.000000,,,11.644967,45979_31286_42920,349,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/12781/45979_31286_42920_mano/45979_31286_42920_mano.pkl,work-122/clips/家庭服务类/12781/45979_31286_42920.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/12781/45979_31286_42920.mp4,家庭服务类,家庭厨房,餐具归置,其他,s3://production-clipped/work-122/clips/家庭服务类/12781/45979_31286_42920.mp4,20260422,part_001
pass,3.057945,0.024105,85.293741,0.154398,0.667333,2.736067,-1.000000,,,2.736067,46288_2310_5054,82,2,,,,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_mano/202604/0422/part_001/work-122/clips/家庭服务类/12791/46288_2310_5054_mano/46288_2310_5054_mano.pkl,work-122/clips/家庭服务类/12791/46288_2310_5054.mp4,/home/ubuntu/Synadata_dev/jeff/Synadata/dyn-hamr/ego_hand_videos/202604/0422/part_001/work-122/clips/家庭服务类/12791/46288_2310_5054.mp4,家庭服务类,家庭厨房,桌面清洁,桌面喷洒清洁剂,s3://production-clipped/work-122/clips/家庭服务类/12791/46288_2310_5054.mp4,20260422,part_001
